"";"Data";"MunicipioChave";"Tipo";"Confirmados";"Mortes";"UltimaData";"PopulacaoEstimadaEm2019";"ConfirmadosACada100K";"PorcentagemMorte";"InformadoMunicipio";"_TipoFato";"Cluster"
"265";2020-04-20;"2310704-CE";"city";2;0;"True";"37751";"5.29787";0;"S";"ATUAL";2
"266";2020-04-20;"2310803-CE";"city";1;0;"True";"16307";"6.13234";0;"S";"ATUAL";2
"267";2020-04-20;"2310852-CE";"city";3;0;"True";"20567";"14.58647";0;"S";"ATUAL";2
"268";2020-04-20;"2311108-CE";"city";1;0;"True";"14996";"6.66844";0;"S";"ATUAL";2
"269";2020-04-20;"2311231-CE";"city";1;0;"True";"6419";"15.57875";0;"S";"ATUAL";2
"270";2020-04-20;"2311264-CE";"city";1;0;"True";"21084";"4.74293";0;"S";"ATUAL";2
"271";2020-04-20;"2311306-CE";"city";18;0;"True";"87728";"20.51796";0;"S";"ATUAL";2
"272";2020-04-20;"2311405-CE";"city";5;1;"True";"81082";"6.1666";0,2;"S";"ATUAL";2
"273";2020-04-20;"2311504-CE";"city";2;0;"True";"22149";"9.02975";0;"S";"ATUAL";2
"274";2020-04-20;"2311603-CE";"city";5;0;"True";"29053";"17.20993";0;"S";"ATUAL";2
"275";2020-04-20;"2311702-CE";"city";1;0;"True";"18491";"5.40804";0;"S";"ATUAL";2
"276";2020-04-20;"2311801-CE";"city";7;0;"True";"78194";"8.95209";0;"S";"ATUAL";2
"277";2020-04-20;"2311959-CE";"city";1;1;"True";"16554";"6.04084";1;"S";"ATUAL";2
"278";2020-04-20;"2312007-CE";"city";3;0;"True";"32452";"9.24442";0;"S";"ATUAL";2
"279";2020-04-20;"2312205-CE";"city";3;1;"True";"43703";"6.86452";0,3333;"S";"ATUAL";2
"280";2020-04-20;"2312403-CE";"city";5;1;"True";"48422";"10.32588";0,2;"S";"ATUAL";2
"281";2020-04-20;"2312601-CE";"city";3;0;"True";"13000";"23.07692";0;"S";"ATUAL";2
"282";2020-04-20;"2312700-CE";"city";4;0;"True";"25496";"15.68874";0;"S";"ATUAL";2
"283";2020-04-20;"2312809-CE";"city";1;0;"True";"7623";"13.11819";0;"S";"ATUAL";2
"284";2020-04-20;"2312908-CE";"city";29;0;"True";"208935";"13.87991";0;"S";"ATUAL";2
"285";2020-04-20;"2313104-CE";"city";4;0;"True";"30697";"13.03059";0;"S";"ATUAL";2
"286";2020-04-20;"2313302-CE";"city";4;0;"True";"58859";"6.7959";0;"S";"ATUAL";2
"287";2020-04-20;"2313401-CE";"city";4;1;"True";"75946";"5.2669";0,25;"S";"ATUAL";2
"288";2020-04-20;"2313500-CE";"city";2;0;"True";"55918";"3.57667";0;"S";"ATUAL";2
"289";2020-04-20;"2313559-CE";"city";1;0;"True";"16271";"6.1459";0;"S";"ATUAL";2
"290";2020-04-20;"2313906-CE";"city";1;0;"True";"13840";"7.22543";0;"S";"ATUAL";2
"291";2020-04-20;"2314003-CE";"city";3;0;"True";"40721";"7.36721";0;"S";"ATUAL";2
"292";2020-04-20;"2314102-CE";"city";1;0;"True";"60889";"1.64233";0;"S";"ATUAL";2
"293";2020-04-20;"2400109-RN";"city";1;0;"True";"11136";"8.97989";0;"S";"ATUAL";2
"294";2020-04-20;"2400208-RN";"city";19;1;"True";"58017";"32.74902";0,0526;"S";"ATUAL";2
"295";2020-04-20;"2400703-RN";"city";1;0;"True";"14529";"6.88279";0;"S";"ATUAL";2
"296";2020-04-20;"2401008-RN";"city";5;1;"True";"35845";"13.94895";0,2;"S";"ATUAL";2
"297";2020-04-20;"2401107-RN";"city";3;0;"True";"27774";"10.80147";0;"S";"ATUAL";2
"298";2020-04-20;"2401404-RN";"city";1;0;"True";"9271";"10.78632";0;"S";"ATUAL";2
"299";2020-04-20;"2401453-RN";"city";0;0;"True";"28374";"3.52435";0;"S";"ATUAL";2
"300";2020-04-20;"2401503-RN";"city";1;0;"True";"3998";"25.01251";0;"S";"ATUAL";2
"301";2020-04-20;"2401602-RN";"city";1;0;"True";"5497";"18.19174";0;"S";"ATUAL";2
"302";2020-04-20;"2402006-RN";"city";0;0;"True";"67952";"1.47163";0;"S";"ATUAL";2
"303";2020-04-20;"2402204-RN";"city";6;1;"True";"34276";"17.50496";0,1667;"S";"ATUAL";2
"304";2020-04-20;"2402303-RN";"city";1;0;"True";"20493";"4.87972";0;"S";"ATUAL";2
"305";2020-04-20;"2402501-RN";"city";1;0;"True";"10759";"9.29454";0;"S";"ATUAL";2
"306";2020-04-20;"2402600-RN";"city";7;0;"True";"73497";"9.5242";0;"S";"ATUAL";2
"307";2020-04-20;"2402709-RN";"city";1;1;"True";"11179";"8.94534";1;"S";"ATUAL";2
"308";2020-04-20;"2402907-RN";"city";1;0;"True";"4912";"20.35831";0;"S";"ATUAL";2
"309";2020-04-20;"2403103-RN";"city";1;0;"True";"44786";"2.23284";0;"S";"ATUAL";2
"310";2020-04-20;"2403251-RN";"city";67;0;"True";"261469";"25.62445";0;"S";"ATUAL";3
"311";2020-04-20;"2403301-RN";"city";4;1;"True";"5638";"70.94714";0,25;"S";"ATUAL";2
"312";2020-04-20;"2403608-RN";"city";6;0;"True";"28583";"20.9915";0;"S";"ATUAL";2
"313";2020-04-20;"2404606-RN";"city";1;0;"True";"13766";"7.26427";0;"S";"ATUAL";2
"314";2020-04-20;"2404705-RN";"city";2;0;"True";"15491";"12.91072";0;"S";"ATUAL";2
"315";2020-04-20;"2405009-RN";"city";1;0;"True";"9133";"10.9493";0;"S";"ATUAL";2
"316";2020-04-20;"2405306-RN";"city";1;0;"True";"10181";"9.82222";0;"S";"ATUAL";2
"317";2020-04-20;"2406304-RN";"city";1;1;"True";"7544";"13.25557";1;"S";"ATUAL";2
"318";2020-04-20;"2406809-RN";"city";1;0;"True";"4759";"21.01282";0;"S";"ATUAL";2
"319";2020-04-20;"2407005-RN";"city";1;0;"True";"10116";"9.88533";0;"S";"ATUAL";2
"320";2020-04-20;"2407104-RN";"city";10;0;"True";"80792";"12.37746";0;"S";"ATUAL";2
"321";2020-04-20;"2407807-RN";"city";3;0;"True";"22451";"13.36243";0;"S";"ATUAL";2
"322";2020-04-20;"2408003-RN";"city";104;8;"True";"297378";"34.97232";0,0769;"S";"ATUAL";3
"323";2020-04-20;"2408102-RN";"city";279;6;"True";"884122";"31.55673";0,0215;"S";"ATUAL";1
"324";2020-04-20;"2408201-RN";"city";1;0;"True";"27602";"3.62293";0;"S";"ATUAL";2
"325";2020-04-20;"2409100-RN";"city";1;0;"True";"13277";"7.53182";0;"S";"ATUAL";2
"326";2020-04-20;"2409407-RN";"city";1;0;"True";"30394";"3.29012";0;"S";"ATUAL";2
"327";2020-04-20;"2410108-RN";"city";1;0;"True";"15413";"6.48803";0;"S";"ATUAL";2
"328";2020-04-20;"2411056-RN";"city";2;0;"True";"4106";"48.70921";0;"S";"ATUAL";2
"329";2020-04-20;"2411205-RN";"city";3;0;"True";"39674";"7.56163";0;"S";"ATUAL";2
"330";2020-04-20;"2411502-RN";"city";5;0;"True";"24136";"20.71594";0;"S";"ATUAL";2
"331";2020-04-20;"2412005-RN";"city";32;2;"True";"102400";"31.25";0,0625;"S";"ATUAL";2
"332";2020-04-20;"2412203-RN";"city";4;0;"True";"43899";"9.11182";0;"S";"ATUAL";2
"333";2020-04-20;"2412500-RN";"city";1;0;"True";"23519";"4.25188";0;"S";"ATUAL";2
"334";2020-04-20;"2412559-RN";"city";1;0;"True";"10282";"9.72573";0;"S";"ATUAL";2
"335";2020-04-20;"2412708-RN";"city";1;0;"True";"5971";"16.74761";0;"S";"ATUAL";2
"336";2020-04-20;"2412807-RN";"city";1;1;"True";"8202";"12.19215";1;"S";"ATUAL";2
"337";2020-04-20;"2413300-RN";"city";1;0;"True";"5762";"17.35509";0;"S";"ATUAL";2
"338";2020-04-20;"2413904-RN";"city";1;1;"True";"12279";"8.14399";1;"S";"ATUAL";2
"339";2020-04-20;"2414100-RN";"city";2;2;"True";"10786";"18.54256";1;"S";"ATUAL";2
"340";2020-04-20;"2414407-RN";"city";1;1;"True";"33287";"3.00418";1;"S";"ATUAL";2
"341";2020-04-20;"2500700-PB";"city";1;0;"True";"18034";"5.54508";0;"S";"ATUAL";2
"342";2020-04-20;"2501807-PB";"city";9;1;"True";"96880";"9.28984";0,1111;"S";"ATUAL";2
"343";2020-04-20;"2502201-PB";"city";1;0;"True";"2561";"39.04725";0;"S";"ATUAL";2
"344";2020-04-20;"2502607-PB";"city";1;0;"True";"6117";"16.34788";0;"S";"ATUAL";2
"345";2020-04-20;"2503209-PB";"city";11;2;"True";"67736";"16.23952";0,1818;"S";"ATUAL";2
"346";2020-04-20;"2504009-PB";"city";12;2;"True";"409731";"2.92875";0,1667;"S";"ATUAL";2
"347";2020-04-20;"2504702-PB";"city";1;0;"True";"4786";"20.89427";0;"S";"ATUAL";2
"348";2020-04-20;"2507507-PB";"city";185;20;"True";"809015";"22.86731";0,1081;"S";"ATUAL";1
"349";2020-04-20;"2507804-PB";"city";3;1;"True";"7150";"41.95804";0,3333;"S";"ATUAL";2
"350";2020-04-20;"2510808-PB";"city";8;2;"True";"107605";"7.4346";0,25;"S";"ATUAL";2
"351";2020-04-20;"2512101-PB";"city";2;0;"True";"32801";"6.09738";0;"S";"ATUAL";2
"352";2020-04-20;"2512507-PB";"city";1;0;"True";"43967";"2.27443";0;"S";"ATUAL";2
"353";2020-04-20;"2512762-PB";"city";1;1;"True";"4509";"22.17787";1;"S";"ATUAL";2
"354";2020-04-20;"2513703-PB";"city";20;2;"True";"136586";"14.64279";0,1;"S";"ATUAL";2
"355";2020-04-20;"2513901-PB";"city";1;0;"True";"34031";"2.9385";0;"S";"ATUAL";2
"356";2020-04-20;"2515302-PB";"city";3;1;"True";"52625";"5.70071";0,3333;"S";"ATUAL";2
"357";2020-04-20;"2515500-PB";"city";1;0;"True";"13699";"7.2998";0;"S";"ATUAL";2
"358";2020-04-20;"2516201-PB";"city";1;0;"True";"69444";"1.44001";0;"S";"ATUAL";2
"359";2020-04-20;"2516508-PB";"city";1;1;"True";"15376";"6.50364";1;"S";"ATUAL";2
"360";2020-04-20;"2600054-PE";"city";29;0;"True";"99990";"29.0029";0;"S";"ATUAL";2
"361";2020-04-20;"2600609-PE";"city";1;0;"True";"14636";"6.83247";0;"S";"ATUAL";2
"362";2020-04-20;"2600708-PE";"city";5;1;"True";"38386";"13.02558";0,2;"S";"ATUAL";2
"363";2020-04-20;"2600807-PE";"city";1;0;"True";"22972";"4.35313";0;"S";"ATUAL";2
"364";2020-04-20;"2600906-PE";"city";1;1;"True";"22829";"4.38039";1;"S";"ATUAL";2
"365";2020-04-20;"2601052-PE";"city";2;0;"True";"20524";"9.74469";0;"S";"ATUAL";2
"366";2020-04-20;"2601201-PE";"city";10;2;"True";"74338";"13.45207";0,2;"S";"ATUAL";2
"367";2020-04-20;"2601706-PE";"city";4;0;"True";"76439";"5.23293";0;"S";"ATUAL";2
"368";2020-04-20;"2601904-PE";"city";1;0;"True";"60798";"1.64479";0;"S";"ATUAL";2
"369";2020-04-20;"2602100-PE";"city";2;1;"True";"48554";"4.11913";0,5;"S";"ATUAL";2
"370";2020-04-20;"2602209-PE";"city";3;1;"True";"39184";"7.65619";0,3333;"S";"ATUAL";2
"371";2020-04-20;"2602308-PE";"city";1;1;"True";"38134";"2.62233";1;"S";"ATUAL";2
"372";2020-04-20;"2602902-PE";"city";30;11;"True";"207048";"14.48939";0,3667;"S";"ATUAL";2
"373";2020-04-20;"2603108-PE";"city";8;0;"True";"20380";"39.25417";0;"S";"ATUAL";2
"374";2020-04-20;"2603207-PE";"city";1;0;"True";"28739";"3.47959";0;"S";"ATUAL";2
"375";2020-04-20;"2603454-PE";"city";105;8;"True";"157828";"66.52812";0,0762;"S";"ATUAL";3
"376";2020-04-20;"2603801-PE";"city";1;0;"True";"20048";"4.98803";0;"S";"ATUAL";2
"377";2020-04-20;"2603900-PE";"city";1;1;"True";"19551";"5.11483";1;"S";"ATUAL";2
"378";2020-04-20;"2604007-PE";"city";3;0;"True";"83641";"3.58676";0;"S";"ATUAL";2
"379";2020-04-20;"2604106-PE";"city";15;2;"True";"361118";"4.15377";0,1333;"S";"ATUAL";2
"380";2020-04-20;"2604205-PE";"city";2;1;"True";"42892";"4.66287";0,5;"S";"ATUAL";2
"381";2020-04-20;"2604403-PE";"city";2;0;"True";"13518";"14.79509";0;"S";"ATUAL";2
"382";2020-04-20;"2604502-PE";"city";3;0;"True";"21698";"13.82616";0;"S";"ATUAL";2
"383";2020-04-20;"2605004-PE";"city";1;0;"True";"24107";"4.14817";0;"S";"ATUAL";2
"384";2020-04-20;"2605103-PE";"city";1;0;"True";"37111";"2.69462";0;"S";"ATUAL";2
"385";2020-04-20;"2605202-PE";"city";3;0;"True";"68875";"4.35572";0;"S";"ATUAL";2
"386";2020-04-20;"2605400-PE";"city";2;0;"True";"22131";"9.0371";0;"S";"ATUAL";2
"387";2020-04-20;"2605459-PE";"city";27;0;"True";"3061";"882.06468";0;"S";"ATUAL";2
"388";2020-04-20;"2605509-PE";"city";1;0;"True";"12123";"8.24878";0;"S";"ATUAL";2
"389";2020-04-20;"2605806-PE";"city";2;0;"True";"15457";"12.93912";0;"S";"ATUAL";2
"390";2020-04-20;"2605905-PE";"city";1;1;"True";"31052";"3.2204";1;"S";"ATUAL";2
"391";2020-04-20;"2606002-PE";"city";7;1;"True";"139788";"5.00758";0,1429;"S";"ATUAL";2
"392";2020-04-20;"2606101-PE";"city";3;0;"True";"30604";"9.80264";0;"S";"ATUAL";2
"393";2020-04-20;"2606200-PE";"city";6;3;"True";"79758";"7.52276";0,5;"S";"ATUAL";2
"394";2020-04-20;"2606408-PE";"city";1;0;"True";"84074";"1.18943";0;"S";"ATUAL";2
"395";2020-04-20;"2606804-PE";"city";23;5;"True";"117019";"19.65493";0,2174;"S";"ATUAL";2
"396";2020-04-20;"2607208-PE";"city";10;1;"True";"96204";"10.39458";0,1;"S";"ATUAL";2
"397";2020-04-20;"2607307-PE";"city";8;0;"True";"30854";"25.92857";0;"S";"ATUAL";2
"398";2020-04-20;"2607604-PE";"city";4;0;"True";"26258";"15.23345";0;"S";"ATUAL";2
"399";2020-04-20;"2607703-PE";"city";1;0;"True";"13616";"7.3443";0;"S";"ATUAL";2
"400";2020-04-20;"2607752-PE";"city";2;0;"True";"26651";"7.50441";0;"S";"ATUAL";2
"401";2020-04-20;"2607901-PE";"city";204;18;"True";"702298";"29.0475";0,0882;"S";"ATUAL";1
"402";2020-04-20;"2608057-PE";"city";1;0;"True";"14796";"6.75858";0;"S";"ATUAL";2
"403";2020-04-20;"2608107-PE";"city";5;0;"True";"33822";"14.78328";0;"S";"ATUAL";2
"404";2020-04-20;"2608305-PE";"city";1;0;"True";"14836";"6.74036";0;"S";"ATUAL";2
"405";2020-04-20;"2608453-PE";"city";2;1;"True";"18071";"11.06746";0,5;"S";"ATUAL";2
"406";2020-04-20;"2608503-PE";"city";1;0;"True";"21429";"4.66657";0;"S";"ATUAL";2
"407";2020-04-20;"2608701-PE";"city";1;1;"True";"16290";"6.13874";1;"S";"ATUAL";2
"408";2020-04-20;"2608909-PE";"city";8;3;"True";"56250";"14.22222";0,375;"S";"ATUAL";2
"409";2020-04-20;"2609006-PE";"city";2;2;"True";"25376";"7.88146";1;"S";"ATUAL";2
"410";2020-04-20;"2609105-PE";"city";2;1;"True";"16088";"12.43163";0,5;"S";"ATUAL";2
"411";2020-04-20;"2609402-PE";"city";10;2;"True";"62784";"15.92762";0,2;"S";"ATUAL";2
"412";2020-04-20;"2609600-PE";"city";233;19;"True";"392482";"59.36578";0,0815;"S";"ATUAL";1
"413";2020-04-20;"2610004-PE";"city";5;3;"True";"63250";"7.90514";0,6;"S";"ATUAL";2
"414";2020-04-20;"2610509-PE";"city";1;0;"True";"28933";"3.45626";0;"S";"ATUAL";2
"415";2020-04-20;"2610608-PE";"city";11;6;"True";"56506";"19.46696";0,5455;"S";"ATUAL";2
"416";2020-04-20;"2610707-PE";"city";153;6;"True";"331774";"46.11573";0,0392;"S";"ATUAL";3
"417";2020-04-20;"2610806-PE";"city";1;0;"True";"22617";"4.42145";0;"S";"ATUAL";2
"418";2020-04-20;"2610905-PE";"city";1;0;"True";"67395";"1.48379";0;"S";"ATUAL";2
"419";2020-04-20;"2611101-PE";"city";9;0;"True";"349145";"2.57773";0;"S";"ATUAL";2
"420";2020-04-20;"2611200-PE";"city";1;0;"True";"11302";"8.84799";0;"S";"ATUAL";2
"421";2020-04-20;"2611309-PE";"city";6;1;"True";"27091";"22.14758";0,1667;"S";"ATUAL";2
"422";2020-04-20;"2611507-PE";"city";1;0;"True";"26037";"3.84069";0;"S";"ATUAL";2
"423";2020-04-20;"2611804-PE";"city";1;0;"True";"47415";"2.10904";0;"S";"ATUAL";2
"424";2020-04-20;"2611903-PE";"city";1;0;"True";"23535";"4.24899";0;"S";"ATUAL";2
"425";2020-04-20;"2612208-PE";"city";8;0;"True";"60930";"13.12982";0;"S";"ATUAL";2
"426";2020-04-20;"2612406-PE";"city";0;0;"True";"26462";"3.779";0;"S";"ATUAL";2
"427";2020-04-20;"2612505-PE";"city";2;0;"True";"107937";"1.85293";0;"S";"ATUAL";2
"428";2020-04-20;"2613008-PE";"city";1;0;"True";"59504";"1.68056";0;"S";"ATUAL";2
"429";2020-04-20;"2613107-PE";"city";4;0;"True";"37245";"10.7397";0;"S";"ATUAL";2
"430";2020-04-20;"2613404-PE";"city";1;1;"True";"21298";"4.69528";1;"S";"ATUAL";2
"431";2020-04-20;"2613602-PE";"city";1;0;"True";"33951";"2.94542";0;"S";"ATUAL";2
"432";2020-04-20;"2613701-PE";"city";68;14;"True";"113230";"60.05476";0,2059;"S";"ATUAL";3
"433";2020-04-20;"2613800-PE";"city";1;0;"True";"18018";"5.55001";0;"S";"ATUAL";2
"434";2020-04-20;"2613909-PE";"city";4;0;"True";"86350";"4.63231";0;"S";"ATUAL";2
"435";2020-04-20;"2614105-PE";"city";1;1;"True";"35907";"2.78497";1;"S";"ATUAL";2
"436";2020-04-20;"2614204-PE";"city";2;0;"True";"45865";"4.36062";0;"S";"ATUAL";2
"437";2020-04-20;"2614501-PE";"city";1;0;"True";"65089";"1.53636";0;"S";"ATUAL";2
"438";2020-04-20;"2615300-PE";"city";4;2;"True";"53022";"7.54404";0,5;"S";"ATUAL";2
"439";2020-04-20;"2615409-PE";"city";1;0;"True";"45219";"2.21146";0;"S";"ATUAL";2
"440";2020-04-20;"2615508-PE";"city";2;0;"True";"13769";"14.52538";0;"S";"ATUAL";2
"441";2020-04-20;"2615706-PE";"city";2;0;"True";"15254";"13.11132";0;"S";"ATUAL";2
"442";2020-04-20;"2615805-PE";"city";1;0;"True";"27304";"3.66247";0;"S";"ATUAL";2
"443";2020-04-20;"2615904-PE";"city";1;0;"True";"8202";"12.19215";0;"S";"ATUAL";2
"444";2020-04-20;"2616209-PE";"city";1;0;"True";"20731";"4.82369";0;"S";"ATUAL";2
"445";2020-04-20;"2616308-PE";"city";1;0;"True";"32643";"3.06344";0;"S";"ATUAL";2
"446";2020-04-20;"2616407-PE";"city";25;4;"True";"138757";"18.01711";0,16;"S";"ATUAL";2
"447";2020-04-20;"2700300-AL";"city";1;0;"True";"231747";"0.43151";0;"S";"ATUAL";2
"448";2020-04-20;"2701001-AL";"city";1;0;"True";"27281";"3.66555";0;"S";"ATUAL";2
"449";2020-04-20;"2703007-AL";"city";1;1;"True";"15616";"6.40369";1;"S";"ATUAL";2
"450";2020-04-20;"2704302-AL";"city";140;12;"True";"1018948";"13.73966";0,0857;"S";"ATUAL";3
"451";2020-04-20;"2704708-AL";"city";6;1;"True";"51901";"11.56047";0,1667;"S";"ATUAL";2
"452";2020-04-20;"2705507-AL";"city";2;0;"True";"28236";"7.08316";0;"S";"ATUAL";2
"453";2020-04-20;"2706307-AL";"city";1;0;"True";"73218";"1.36578";0;"S";"ATUAL";2
"454";2020-04-20;"2706901-AL";"city";1;0;"True";"35111";"2.84811";0;"S";"ATUAL";2
"455";2020-04-20;"2707503-AL";"city";1;0;"True";"20066";"4.98355";0;"S";"ATUAL";2
"456";2020-04-20;"2707701-AL";"city";5;0;"True";"75120";"6.65602";0;"S";"ATUAL";2
"457";2020-04-20;"2708709-AL";"city";1;1;"True";"7951";"12.57703";1;"S";"ATUAL";2
"458";2020-04-20;"2708907-AL";"city";1;0;"True";"13828";"7.2317";0;"S";"ATUAL";2
"459";2020-04-20;"2709301-AL";"city";1;0;"True";"65611";"1.52413";0;"S";"ATUAL";2
"460";2020-04-20;"2709400-AL";"city";1;1;"True";"25733";"3.88606";1;"S";"ATUAL";2
"461";2020-04-20;"2800308-SE";"city";60;4;"True";"657013";"9.13224";0,0667;"S";"ATUAL";3
"462";2020-04-20;"2801306-SE";"city";1;0;"True";"34213";"2.92287";0;"S";"ATUAL";2
"463";2020-04-20;"2802106-SE";"city";6;0;"True";"69184";"8.67253";0;"S";"ATUAL";2
"464";2020-04-20;"2802809-SE";"city";1;0;"True";"17957";"5.56886";0;"S";"ATUAL";2
"465";2020-04-20;"2802908-SE";"city";4;0;"True";"95427";"4.19169";0;"S";"ATUAL";2
"466";2020-04-20;"2803005-SE";"city";6;1;"True";"41928";"14.31025";0,1667;"S";"ATUAL";2
"467";2020-04-20;"2803203-SE";"city";1;0;"True";"34356";"2.9107";0;"S";"ATUAL";2
"468";2020-04-20;"2803500-SE";"city";1;0;"True";"104408";"0.95778";0;"S";"ATUAL";2
"469";2020-04-20;"2804508-SE";"city";2;0;"True";"36924";"5.41653";0;"S";"ATUAL";2
"470";2020-04-20;"2804805-SE";"city";1;0;"True";"183628";"0.54458";0;"S";"ATUAL";2
"471";2020-04-20;"2804904-SE";"city";2;0;"True";"14428";"13.86194";0;"S";"ATUAL";2
"472";2020-04-20;"2805604-SE";"city";1;0;"True";"28596";"3.49699";0;"S";"ATUAL";2
"473";2020-04-20;"2805703-SE";"city";2;0;"True";"29626";"6.75083";0;"S";"ATUAL";2
"474";2020-04-20;"2806701-SE";"city";3;0;"True";"90072";"3.33067";0;"S";"ATUAL";2
"475";2020-04-20;"2807105-SE";"city";1;0;"True";"40484";"2.47011";0;"S";"ATUAL";2
"476";2020-04-20;"2900108-BA";"city";1;0;"True";"8739";"11.44296";0;"S";"ATUAL";2
"477";2020-04-20;"2900355-BA";"city";1;1;"True";"17040";"5.86854";1;"S";"ATUAL";2
"478";2020-04-20;"2900603-BA";"city";1;0;"True";"4446";"22.49213";0;"S";"ATUAL";2
"479";2020-04-20;"2900702-BA";"city";6;0;"True";"151596";"3.95789";0;"S";"ATUAL";2
"480";2020-04-20;"2901106-BA";"city";1;0;"True";"25102";"3.98375";0;"S";"ATUAL";2
"481";2020-04-20;"2902104-BA";"city";1;1;"True";"54379";"1.83895";1;"S";"ATUAL";2
"482";2020-04-20;"2902401-BA";"city";1;0;"True";"11531";"8.67227";0;"S";"ATUAL";2
"483";2020-04-20;"2902708-BA";"city";2;0;"True";"53578";"3.73288";0;"S";"ATUAL";2
"484";2020-04-20;"2902906-BA";"city";1;0;"True";"31603";"3.16426";0;"S";"ATUAL";2
"485";2020-04-20;"2903102-BA";"city";3;0;"True";"5714";"52.50263";0;"S";"ATUAL";2
"486";2020-04-20;"2903201-BA";"city";1;0;"True";"155439";"0.64334";0;"S";"ATUAL";2
"487";2020-04-20;"2903300-BA";"city";1;0;"True";"5591";"17.88589";0;"S";"ATUAL";2
"488";2020-04-20;"2903409-BA";"city";2;1;"True";"23328";"8.57339";0,5;"S";"ATUAL";2
"489";2020-04-20;"2903904-BA";"city";0;0;"True";"69148";"";0;"S";"ATUAL";2
"490";2020-04-20;"2904605-BA";"city";8;0;"True";"67195";"11.90565";0;"S";"ATUAL";2
"491";2020-04-20;"2904704-BA";"city";2;0;"True";"18349";"10.89978";0;"S";"ATUAL";2
"492";2020-04-20;"2904902-BA";"city";1;0;"True";"33470";"2.98775";0;"S";"ATUAL";2
"493";2020-04-20;"2905602-BA";"city";1;0;"True";"31988";"3.12617";0;"S";"ATUAL";2
"494";2020-04-20;"2905701-BA";"city";25;0;"True";"299132";"8.35751";0;"S";"ATUAL";2
"495";2020-04-20;"2906006-BA";"city";1;0;"True";"71206";"1.40438";0;"S";"ATUAL";2
"496";2020-04-20;"2906204-BA";"city";5;0;"True";"26176";"19.10147";0;"S";"ATUAL";2
"497";2020-04-20;"2906303-BA";"city";6;0;"True";"31099";"19.29322";0;"S";"ATUAL";2
"498";2020-04-20;"2906501-BA";"city";1;0;"True";"87076";"1.14842";0;"S";"ATUAL";2
"499";2020-04-20;"2906808-BA";"city";1;0;"True";"34834";"2.87076";0;"S";"ATUAL";2
"500";2020-04-20;"2906873-BA";"city";2;0;"True";"30662";"6.52273";0;"S";"ATUAL";2
"501";2020-04-20;"2907301-BA";"city";1;0;"True";"26264";"3.80749";0;"S";"ATUAL";2
"502";2020-04-20;"2907509-BA";"city";4;0;"True";"54704";"7.31208";0;"S";"ATUAL";2
"503";2020-04-20;"2908002-BA";"city";3;0;"True";"16993";"17.65433";0;"S";"ATUAL";2
"504";2020-04-20;"2908408-BA";"city";3;0;"True";"66612";"4.50369";0;"S";"ATUAL";2
"505";2020-04-20;"2908507-BA";"city";1;0;"True";"33153";"3.01632";0;"S";"ATUAL";2
"506";2020-04-20;"2908606-BA";"city";1;0;"True";"25837";"3.87042";0;"S";"ATUAL";2
"507";2020-04-20;"2908903-BA";"city";1;0;"True";"22605";"4.4238";0;"S";"ATUAL";2
"508";2020-04-20;"2909901-BA";"city";3;0;"True";"34700";"8.64553";0;"S";"ATUAL";2
"509";2020-04-20;"2910057-BA";"city";2;0;"True";"81089";"2.46643";0;"S";"ATUAL";2
"510";2020-04-20;"2910701-BA";"city";1;0;"True";"60585";"1.65057";0;"S";"ATUAL";2
"511";2020-04-20;"2910727-BA";"city";13;0;"True";"113380";"11.46587";0;"S";"ATUAL";2
"512";2020-04-20;"2910800-BA";"city";58;1;"True";"614872";"9.43286";0,0172;"S";"ATUAL";3
"513";2020-04-20;"2911006-BA";"city";2;0;"True";"10629";"18.81645";0;"S";"ATUAL";2
"514";2020-04-20;"2911204-BA";"city";1;0;"True";"32403";"3.08613";0;"S";"ATUAL";2
"515";2020-04-20;"2911501-BA";"city";5;2;"True";"7128";"70.1459";0,4;"S";"ATUAL";2
"516";2020-04-20;"2911709-BA";"city";0;0;"True";"84481";"1.1837";0;"S";"ATUAL";2
"517";2020-04-20;"2912905-BA";"city";4;0;"True";"15312";"26.1233";0;"S";"ATUAL";2
"518";2020-04-20;"2913200-BA";"city";1;0;"True";"26927";"3.71374";0;"S";"ATUAL";2
"519";2020-04-20;"2913606-BA";"city";79;3;"True";"162327";"48.6672";0,038;"S";"ATUAL";3
"520";2020-04-20;"2913903-BA";"city";16;1;"True";"45873";"34.8789";0,0625;"S";"ATUAL";2
"521";2020-04-20;"2914000-BA";"city";2;0;"True";"59595";"3.35599";0;"S";"ATUAL";2
"522";2020-04-20;"2914604-BA";"city";1;0;"True";"72967";"1.37048";0;"S";"ATUAL";2
"523";2020-04-20;"2914653-BA";"city";1;0;"True";"30584";"3.26968";0;"S";"ATUAL";2
"524";2020-04-20;"2914703-BA";"city";1;0;"True";"64489";"1.55065";0;"S";"ATUAL";2
"525";2020-04-20;"2914802-BA";"city";53;1;"True";"213223";"24.85661";0,0189;"S";"ATUAL";3
"526";2020-04-20;"2915106-BA";"city";2;0;"True";"12351";"16.19302";0;"S";"ATUAL";2
"527";2020-04-20;"2915205-BA";"city";4;1;"True";"14579";"27.43672";0,25;"S";"ATUAL";2
"528";2020-04-20;"2915502-BA";"city";6;0;"True";"20491";"29.28115";0;"S";"ATUAL";2
